7891	stop_222_35719	0.865
13344	13775	5.085
13699	7488	14.92
10015	stop_243_39229	13.356666666666666
stop_202_12419	stop_203_12559	13.046666666666665
9970	12121	15.573333333333332
10626	10456	7.61
13369	13367	7.656666666666666
11079	7430	11.191666666666666
11730	9060	11.238333333333333
10267	10268	0.2916666666666667
8296	17929	14.381666666666666
8604	stop_230_36539	2.683333333333333
9167	17668	12.6
13036	8599	10.726666666666667
stop_204_12629	stop_852_324229	5.8149999999999995
13443	9860	6.3966666666666665
13900	stop_276_56139	12.923333333333334
13865	10679	11.59
12869	12878	12.975
7985	stop_241_38319	9.896666666666667
8355	13114	13.025
12908	stop_250_41829	1.3033333333333335
9120	18025	12.313333333333333
13620	11741	15.688333333333333
13525	17611	5.765
18285	17562	10.03
stop_6_13	stop_245_40719	8.764999999999999
12613	18017	0.4116666666666667
7571	17377	14.761666666666667
12897	8402	12.953333333333335
13337	9380	5.206666666666666
11769	11770	0.32166666666666666
12717	stop_189_7339	9.593333333333334
13714	stop_187_7129	13.93
7971	11741	2.8916666666666666
13076	10783	4.6033333333333335
8027	7957	4.668333333333334
12353	stop_274_46619	19.258333333333333
14040	8922	11.67
13952	11506	4.489999999999999
stop_325_136019	stop_782_314119	12.379999999999999
8363	stop_282_57519	7.6850000000000005
12845	stop_282_57529	6.136666666666667
9119	stop_216_31919	6.4383333333333335
stop_203_12519	stop_322_117319	12.866666666666667
13179	7897	14.58
8248	8787	11.29
18315	10177	12.218333333333334
10351	12374	11.035
9013	9695	27.25
13444	18235	11.836666666666668
7413	17774	4.61
7450	7495	4.6899999999999995
13696	18080	3.856666666666667
7822	stop_782_314119	7.223333333333333
7520	13553	4.760000000000001
